Desplazamiento Bala, Velocidad Bala, Estatus Aire, Estatus Suelo
-650,-660,1,0
-628,-660,1,0
-606,-660,1,0
-584,-660,0,1
-562,-660,0,1
-540,-660,0,1
-518,-660,0,1
-496,-660,0,1
-474,-660,0,1
-452,-660,0,1
-430,-660,0,1
-408,-660,0,1
-386,-660,0,1
-364,-660,0,1
-342,-660,0,1
-320,-660,0,1
-298,-660,0,1
-276,-660,0,1
-254,-660,0,1
-232,-660,0,1
-210,-660,1,0
-188,-660,1,0
-166,-660,1,0
-144,-660,1,0
-122,-660,1,0
-100,-660,1,0
-78,-660,1,0
-56,-660,1,0
-34,-660,1,0
-12,-660,1,0
10,-660,1,0
32,-660,1,0
50,-660,1,0
-650,-547,1,0
-650,-547,1,0
-632,-547,1,0
-614,-547,1,0
-596,-547,1,0
-578,-547,1,0
-559,-547,1,0
-541,-547,1,0
-523,-547,0,1
-505,-547,0,1
-486,-547,0,1
-468,-547,0,1
-450,-547,0,1
-432,-547,0,1
-413,-547,0,1
-395,-547,0,1
-377,-547,0,1
-359,-547,0,1
-341,-547,0,1
-322,-547,0,1
-304,-547,0,1
-286,-547,0,1
-268,-547,0,1
-249,-547,0,1
-231,-547,0,1
-213,-547,0,1
-195,-547,0,1
-176,-547,0,1
-158,-547,1,0
-140,-547,1,0
-122,-547,1,0
-103,-547,1,0
-85,-547,1,0
-67,-547,1,0
-49,-547,1,0
-31,-547,1,0
-12,-547,1,0
6,-547,1,0
24,-547,1,0
42,-547,1,0
50,-547,1,0
-650,-495,1,0
-650,-495,1,0
-634,-495,1,0
-617,-495,1,0
-601,-495,1,0
-584,-495,1,0
-568,-495,1,0
-551,-495,1,0
-535,-495,0,1
-518,-495,0,1
-502,-495,0,1
-485,-495,0,1
-469,-495,0,1
-452,-495,0,1
-436,-495,0,1
-419,-495,0,1
-403,-495,0,1
-386,-495,0,1
-370,-495,0,1
-353,-495,0,1
-337,-495,0,1
-320,-495,0,1
-304,-495,0,1
-287,-495,0,1
-271,-495,0,1
-254,-495,0,1
-238,-495,0,1
-221,-495,0,1
-205,-495,0,1
-188,-495,0,1
-172,-495,0,1
-155,-495,0,1
-139,-495,1,0
-122,-495,1,0
-106,-495,1,0
-89,-495,1,0
-73,-495,1,0
-56,-495,1,0
-40,-495,1,0
-23,-495,1,0
-7,-495,1,0
10,-495,1,0
26,-495,1,0
43,-495,1,0
50,-495,1,0
-650,-360,1,0
-650,-360,1,0
-638,-360,1,0
-626,-360,1,0
-614,-360,1,0
-602,-360,1,0
-590,-360,1,0
-578,-360,1,0
-566,-360,0,1
-554,-360,0,1
-542,-360,0,1
-530,-360,0,1
-518,-360,0,1
-506,-360,0,1
-494,-360,0,1
-482,-360,0,1
-470,-360,0,1
-458,-360,0,1
-446,-360,0,1
-434,-360,0,1
-422,-360,0,1
-410,-360,0,1
-398,-360,0,1
-386,-360,0,1
-374,-360,0,1
-362,-360,0,1
-350,-360,0,1
-338,-360,0,1
-326,-360,0,1
-314,-360,0,1
-302,-360,0,1
-290,-360,0,1
-278,-360,0,1
-266,-360,0,1
-254,-360,0,1
-242,-360,0,1
-230,-360,0,1
-218,-360,0,1
-206,-360,0,1
-194,-360,0,1
-182,-360,0,1
-170,-360,0,1
-158,-360,0,1
-146,-360,0,1
-134,-360,0,1
-122,-360,0,1
-110,-360,0,1
-98,-360,0,1
-86,-360,0,1
-74,-360,1,0
-62,-360,1,0
-50,-360,1,0
-38,-360,1,0
-26,-360,1,0
-14,-360,1,0
-2,-360,1,0
10,-360,1,0
22,-360,1,0
34,-360,1,0
46,-360,1,0
50,-360,1,0
-650,-744,1,0
-650,-744,1,0
-626,-744,1,0
-601,-744,1,0
-576,-744,1,0
-551,-744,1,0
-527,-744,1,0
-502,-744,1,0
-477,-744,0,1
-452,-744,0,1
-427,-744,0,1
-403,-744,0,1
-378,-744,0,1
-353,-744,0,1
-328,-744,0,1
-303,-744,0,1
-279,-744,0,1
-254,-744,0,1
-229,-744,0,1
-204,-744,1,0
-179,-744,1,0
-155,-744,1,0
-130,-744,1,0
-105,-744,1,0
-80,-744,1,0
-55,-744,1,0
-31,-744,1,0
-6,-744,1,0
19,-744,1,0
44,-744,1,0
50,-744,1,0
-650,-546,1,0
-650,-546,1,0
-632,-546,1,0
-614,-546,1,0
-596,-546,1,0
-578,-546,1,0
-559,-546,1,0
-541,-546,1,0
-523,-546,0,1
-505,-546,0,1
-487,-546,0,1
-468,-546,0,1
-450,-546,0,1
-432,-546,0,1
-414,-546,0,1
-396,-546,0,1
-377,-546,0,1
-359,-546,0,1
-341,-546,0,1
-323,-546,0,1
-305,-546,0,1
-286,-546,0,1
-268,-546,0,1
-250,-546,0,1
-232,-546,1,0
-214,-546,1,0
-195,-546,1,0
-177,-546,1,0
-159,-546,1,0
-141,-546,1,0
-123,-546,1,0
-104,-546,1,0
-86,-546,1,0
-68,-546,1,0
-50,-546,1,0
-32,-546,1,0
-13,-546,1,0
5,-546,1,0
23,-546,1,0
41,-546,1,0
50,-546,1,0
-650,-643,1,0
-650,-643,1,0
-629,-643,1,0
-608,-643,1,0
-586,-643,1,0
-565,-643,0,1
-543,-643,0,1
-522,-643,0,1
-500,-643,0,1
-479,-643,0,1
-458,-643,0,1
-436,-643,0,1
-415,-643,0,1
-393,-643,0,1
-372,-643,0,1
-350,-643,0,1
-329,-643,0,1
-308,-643,0,1
-286,-643,0,1
-265,-643,0,1
-243,-643,0,1
-222,-643,1,0
-200,-643,1,0
-179,-643,1,0
-158,-643,1,0
-136,-643,1,0
-115,-643,1,0
-93,-643,1,0
-72,-643,1,0
-50,-643,1,0
-29,-643,1,0
-8,-643,1,0
14,-643,1,0
35,-643,1,0
50,-643,1,0
-650,-599,1,0
-650,-599,1,0
-631,-599,1,0
-611,-599,1,0
-591,-599,1,0
-571,-599,1,0
-551,-599,1,0
-531,-599,1,0
-511,-599,0,1
-491,-599,0,1
-471,-599,0,1
-451,-599,0,1
-431,-599,0,1
-411,-599,0,1
-391,-599,0,1
-371,-599,0,1
-351,-599,0,1
-331,-599,0,1
-311,-599,0,1
-291,-599,0,1
-271,-599,0,1
-251,-599,0,1
-231,-599,0,1
-211,-599,0,1
-191,-599,0,1
-171,-599,0,1
-151,-599,0,1
-131,-599,0,1
-111,-599,0,1
-91,-599,0,1
-71,-599,0,1
-52,-599,0,1
-650,-377,0,1
-650,-377,0,1
-638,-377,0,1
-625,-377,0,1
-613,-377,0,1
-600,-377,0,1
-588,-377,0,1
-575,-377,0,1
-563,-377,0,1
-550,-377,0,1
-537,-377,0,1
-525,-377,0,1
-512,-377,0,1
-500,-377,0,1
-487,-377,0,1
-475,-377,0,1
-462,-377,0,1
-449,-377,0,1
-437,-377,0,1
-424,-377,0,1
-412,-377,0,1
-399,-377,0,1
-387,-377,0,1
-374,-377,0,1
-361,-377,0,1
-349,-377,0,1
-336,-377,0,1
-324,-377,0,1
-311,-377,0,1
-299,-377,0,1
-286,-377,0,1
-273,-377,0,1
-261,-377,0,1
-248,-377,0,1
-236,-377,0,1
-223,-377,0,1
-211,-377,0,1
-198,-377,0,1
-186,-377,0,1
-173,-377,0,1
-160,-377,0,1
-148,-377,0,1
-135,-377,0,1
-123,-377,0,1
-110,-377,0,1
-98,-377,0,1
-85,-377,0,1
-72,-377,0,1
-60,-377,1,0
-47,-377,1,0
-35,-377,1,0
-22,-377,1,0
-10,-377,1,0
3,-377,1,0
16,-377,1,0
28,-377,1,0
41,-377,1,0
50,-377,1,0
-650,-359,1,0
-650,-359,1,0
-639,-359,1,0
-627,-359,1,0
-615,-359,1,0
-603,-359,1,0
-591,-359,1,0
-579,-359,1,0
-567,-359,1,0
-555,-359,0,1
-543,-359,0,1
-531,-359,0,1
-519,-359,0,1
-507,-359,0,1
-495,-359,0,1
-483,-359,0,1
-471,-359,0,1
-459,-359,0,1
-447,-359,0,1
-435,-359,0,1
-423,-359,0,1
-411,-359,0,1
-399,-359,0,1
-387,-359,0,1
-375,-359,0,1
-363,-359,0,1
-351,-359,0,1
-339,-359,0,1
-327,-359,0,1
-315,-359,0,1
-303,-359,0,1
-291,-359,0,1
-280,-359,0,1
-268,-359,0,1
-256,-359,0,1
-244,-359,0,1
-232,-359,0,1
-220,-359,0,1
-208,-359,0,1
-196,-359,0,1
-184,-359,0,1
-172,-359,0,1
-160,-359,0,1
-148,-359,0,1
-136,-359,1,0
-124,-359,1,0
-112,-359,1,0
-100,-359,1,0
-88,-359,1,0
-76,-359,1,0
-64,-359,1,0
-52,-359,1,0
-40,-359,1,0
-28,-359,1,0
-16,-359,1,0
-4,-359,1,0
8,-359,1,0
20,-359,1,0
32,-359,1,0
44,-359,1,0
50,-359,1,0
-650,-645,1,0
-650,-645,1,0
-629,-645,1,0
-607,-645,1,0
-586,-645,1,0
-564,-645,0,1
-543,-645,0,1
-521,-645,0,1
-500,-645,0,1
-478,-645,0,1
-457,-645,0,1
-435,-645,0,1
-414,-645,0,1
-392,-645,0,1
-371,-645,0,1
-349,-645,0,1
-328,-645,0,1
-306,-645,0,1
-285,-645,0,1
-263,-645,0,1
-242,-645,0,1
-220,-645,0,1
-199,-645,0,1
-177,-645,1,0
-156,-645,1,0
-134,-645,1,0
-113,-645,1,0
-91,-645,1,0
-70,-645,1,0
-48,-645,1,0
-27,-645,1,0
-5,-645,1,0
16,-645,1,0
38,-645,1,0
50,-645,1,0
-650,-312,1,0
-650,-312,1,0
-640,-312,1,0
-630,-312,1,0
-619,-312,1,0
-609,-312,1,0
-599,-312,1,0
-588,-312,1,0
-578,-312,0,1
-567,-312,0,1
-557,-312,0,1
-547,-312,0,1
-536,-312,0,1
-526,-312,0,1
-515,-312,0,1
-505,-312,0,1
-495,-312,0,1
-484,-312,0,1
-474,-312,0,1
-463,-312,0,1
-453,-312,0,1
-443,-312,0,1
-432,-312,0,1
-422,-312,0,1
-411,-312,0,1
-401,-312,0,1
-391,-312,0,1
-380,-312,0,1
-370,-312,0,1
-359,-312,0,1
-349,-312,0,1
-339,-312,0,1
-328,-312,0,1
-318,-312,0,1
-307,-312,0,1
-297,-312,0,1
-287,-312,0,1
-276,-312,0,1
-266,-312,0,1
-255,-312,0,1
-245,-312,0,1
-235,-312,0,1
-224,-312,0,1
-214,-312,0,1
-203,-312,0,1
-193,-312,0,1
-183,-312,0,1
-172,-312,0,1
-162,-312,0,1
-151,-312,0,1
-141,-312,0,1
-131,-312,0,1
-120,-312,0,1
-110,-312,1,0
-99,-312,1,0
-89,-312,1,0
-79,-312,1,0
-68,-312,1,0
-58,-312,1,0
-47,-312,1,0
-37,-312,1,0
-27,-312,1,0
-16,-312,1,0
-6,-312,1,0
5,-312,1,0
15,-312,1,0
25,-312,1,0
36,-312,1,0
46,-312,1,0
50,-312,1,0
-650,-483,1,0
-650,-483,1,0
-634,-483,1,0
-618,-483,1,0
-602,-483,1,0
-586,-483,0,1
-570,-483,0,1
-554,-483,0,1
-538,-483,0,1
-522,-483,0,1
-506,-483,0,1
-489,-483,0,1
-473,-483,0,1
-457,-483,0,1
-441,-483,0,1
-425,-483,0,1
-409,-483,0,1
-393,-483,0,1
-377,-483,0,1
-361,-483,0,1
-345,-483,0,1
-328,-483,0,1
-312,-483,0,1
-296,-483,0,1
-280,-483,0,1
-264,-483,0,1
-248,-483,0,1
-232,-483,0,1
-216,-483,0,1
-200,-483,0,1
-184,-483,0,1
-167,-483,0,1
-151,-483,1,0
-135,-483,1,0
-119,-483,1,0
-103,-483,1,0
-87,-483,1,0
-71,-483,1,0
-55,-483,1,0
-39,-483,1,0
-23,-483,1,0
-6,-483,1,0
10,-483,1,0
26,-483,1,0
42,-483,1,0
50,-483,1,0
-650,-642,1,0
-650,-642,1,0
-629,-642,1,0
-608,-642,1,0
-586,-642,1,0
-565,-642,1,0
-544,-642,1,0
-522,-642,1,0
-501,-642,0,1
-479,-642,0,1
-458,-642,0,1
-437,-642,0,1
-415,-642,0,1
-394,-642,0,1
-372,-642,0,1
-351,-642,0,1
-330,-642,0,1
-308,-642,0,1
-287,-642,0,1
-265,-642,0,1
-244,-642,0,1
-223,-642,0,1
-201,-642,0,1
-180,-642,0,1
-158,-642,0,1
-137,-642,0,1
-116,-642,1,0
-94,-642,1,0
-73,-642,1,0
-51,-642,1,0
-30,-642,1,0
-9,-642,1,0
13,-642,1,0
34,-642,1,0
50,-642,1,0
-650,-327,1,0
-650,-327,1,0
-640,-327,1,0
-629,-327,1,0
-618,-327,1,0
-607,-327,1,0
-596,-327,1,0
-585,-327,1,0
-574,-327,1,0
-563,-327,0,1
-552,-327,0,1
-542,-327,0,1
-531,-327,0,1
-520,-327,0,1
-509,-327,0,1
-498,-327,0,1
-487,-327,0,1
-476,-327,0,1
-465,-327,0,1
-454,-327,0,1
-443,-327,0,1
-433,-327,0,1
-422,-327,0,1
-411,-327,0,1
-400,-327,0,1
-389,-327,0,1
-378,-327,0,1
-367,-327,0,1
-356,-327,0,1
-345,-327,0,1
-334,-327,0,1
-324,-327,0,1
-313,-327,0,1
-302,-327,0,1
-291,-327,0,1
-280,-327,0,1
-269,-327,0,1
-258,-327,0,1
-247,-327,0,1
-236,-327,0,1
-225,-327,0,1
-215,-327,0,1
-204,-327,0,1
-193,-327,0,1
-182,-327,0,1
-171,-327,0,1
-160,-327,0,1
-149,-327,0,1
-138,-327,0,1
-127,-327,0,1
-116,-327,0,1
-106,-327,0,1
-95,-327,0,1
-84,-327,1,0
-73,-327,1,0
-62,-327,1,0
-51,-327,1,0
-40,-327,1,0
-29,-327,1,0
-18,-327,1,0
-7,-327,1,0
3,-327,1,0
14,-327,1,0
25,-327,1,0
36,-327,1,0
47,-327,1,0
50,-327,1,0
-650,-303,1,0
-650,-303,1,0
-640,-303,1,0
-630,-303,1,0
-620,-303,1,0
-610,-303,1,0
-600,-303,1,0
-590,-303,1,0
-580,-303,0,1
-570,-303,0,1
-560,-303,0,1
-549,-303,0,1
-539,-303,0,1
-529,-303,0,1
-519,-303,0,1
-509,-303,0,1
-499,-303,0,1
-489,-303,0,1
-479,-303,0,1
-469,-303,0,1
-459,-303,0,1
-448,-303,0,1
-438,-303,0,1
-428,-303,0,1
-418,-303,0,1
-408,-303,0,1
-398,-303,0,1
-388,-303,0,1
-378,-303,0,1
-368,-303,0,1
-358,-303,0,1
-347,-303,0,1
-337,-303,0,1
-327,-303,0,1
-317,-303,0,1
-307,-303,0,1
-297,-303,0,1
-287,-303,0,1
-277,-303,0,1
-267,-303,0,1
-257,-303,0,1
-246,-303,0,1
-236,-303,0,1
-226,-303,0,1
-216,-303,0,1
-206,-303,0,1
-196,-303,0,1
-186,-303,0,1
-176,-303,0,1
-166,-303,0,1
-156,-303,0,1
-145,-303,0,1
-135,-303,0,1
-125,-303,0,1
-115,-303,0,1
-105,-303,0,1
-95,-303,0,1
-85,-303,1,0
-75,-303,1,0
-65,-303,1,0
-55,-303,1,0
-44,-303,1,0
-34,-303,1,0
-24,-303,1,0
-14,-303,1,0
-4,-303,1,0
6,-303,1,0
16,-303,1,0
26,-303,1,0
36,-303,1,0
46,-303,1,0
50,-303,1,0
-650,-383,1,0
-650,-383,1,0
-638,-383,1,0
-625,-383,1,0
-612,-383,1,0
-599,-383,1,0
-587,-383,1,0
-574,-383,0,1
-561,-383,0,1
-548,-383,0,1
-536,-383,0,1
-523,-383,0,1
-510,-383,0,1
-497,-383,0,1
-485,-383,0,1
-472,-383,0,1
-459,-383,0,1
-446,-383,0,1
-433,-383,0,1
-421,-383,0,1
-408,-383,0,1
-395,-383,0,1
-382,-383,0,1
-370,-383,0,1
-357,-383,0,1
-344,-383,0,1
-331,-383,0,1
-319,-383,0,1
-306,-383,0,1
-293,-383,0,1
-280,-383,0,1
-268,-383,0,1
-255,-383,0,1
-242,-383,0,1
-229,-383,0,1
-216,-383,0,1
-204,-383,0,1
-191,-383,0,1
-178,-383,0,1
-165,-383,0,1
-153,-383,0,1
-140,-383,0,1
-127,-383,0,1
-114,-383,0,1
-102,-383,1,0
-89,-383,1,0
-76,-383,1,0
-63,-383,1,0
-50,-383,1,0
-38,-383,1,0
-25,-383,1,0
-12,-383,1,0
1,-383,1,0
13,-383,1,0
26,-383,1,0
39,-383,1,0
50,-383,1,0
-650,-320,1,0
-650,-320,1,0
-640,-320,1,0
-629,-320,1,0
-619,-320,1,0
-608,-320,1,0
-597,-320,1,0
-587,-320,1,0
-576,-320,0,1
-565,-320,0,1
-555,-320,0,1
-544,-320,0,1
-533,-320,0,1
-523,-320,0,1
-512,-320,0,1
-501,-320,0,1
-491,-320,0,1
-480,-320,0,1
-469,-320,0,1
-459,-320,0,1
-448,-320,0,1
-437,-320,0,1
-427,-320,0,1
-416,-320,0,1
-405,-320,0,1
-395,-320,0,1
-384,-320,0,1
-373,-320,0,1
-363,-320,0,1
-352,-320,0,1
-341,-320,0,1
-331,-320,0,1
-320,-320,0,1
-309,-320,0,1
-299,-320,0,1
-288,-320,0,1
-277,-320,0,1
-267,-320,0,1
-256,-320,0,1
-245,-320,0,1
-235,-320,0,1
-224,-320,0,1
-213,-320,0,1
-203,-320,0,1
-192,-320,0,1
-181,-320,0,1
-171,-320,0,1
-160,-320,0,1
-149,-320,0,1
-139,-320,0,1
-128,-320,0,1
-117,-320,1,0
-107,-320,1,0
-96,-320,1,0
-85,-320,1,0
-75,-320,1,0
-64,-320,1,0
-53,-320,1,0
-43,-320,1,0
-32,-320,1,0
-21,-320,1,0
-11,-320,1,0
0,-320,1,0
11,-320,1,0
21,-320,1,0
32,-320,1,0
43,-320,1,0
50,-320,1,0
-650,-728,1,0
-650,-728,1,0
-626,-728,1,0
-602,-728,1,0
-578,-728,1,0
-553,-728,0,1
-529,-728,0,1
-505,-728,0,1
-481,-728,0,1
-456,-728,0,1
-432,-728,0,1
-408,-728,0,1
-384,-728,0,1
-359,-728,0,1
-335,-728,0,1
-311,-728,0,1
-287,-728,0,1
-262,-728,0,1
-238,-728,0,1
-214,-728,0,1
-189,-728,1,0
-165,-728,1,0
-141,-728,1,0
-117,-728,1,0
-92,-728,1,0
-68,-728,1,0
-44,-728,1,0
-20,-728,1,0
5,-728,1,0
29,-728,1,0
50,-728,1,0
-650,-660,1,0
-650,-660,1,0
-628,-660,1,0
-606,-660,1,0
-584,-660,1,0
-562,-660,1,0
-540,-660,1,0
-518,-660,1,0
-496,-660,1,0
-474,-660,0,1
-452,-660,0,1
-430,-660,0,1
-408,-660,0,1
-386,-660,0,1
-364,-660,0,1
-342,-660,0,1
-320,-660,0,1
-298,-660,0,1
-276,-660,0,1
-254,-660,0,1
-232,-660,0,1
-210,-660,0,1
-188,-660,0,1
-166,-660,0,1
-144,-660,1,0
-122,-660,1,0
-100,-660,1,0
-78,-660,1,0
-56,-660,1,0
-34,-660,1,0
-12,-660,1,0
10,-660,1,0
32,-660,1,0
50,-660,1,0
-650,-375,1,0
-650,-375,1,0
-638,-375,1,0
-625,-375,1,0
-613,-375,1,0
-600,-375,1,0
-588,-375,1,0
-575,-375,1,0
-563,-375,1,0
-550,-375,0,1
-538,-375,0,1
-525,-375,0,1
-513,-375,0,1
-500,-375,0,1
-488,-375,0,1
-475,-375,0,1
-463,-375,0,1
-450,-375,0,1
-438,-375,0,1
-425,-375,0,1
-413,-375,0,1
-400,-375,0,1
-388,-375,0,1
-375,-375,0,1
-363,-375,0,1
-350,-375,0,1
-338,-375,0,1
-325,-375,0,1
-313,-375,0,1
-300,-375,0,1
-288,-375,0,1
-275,-375,0,1
-263,-375,0,1
-250,-375,0,1
-238,-375,0,1
-225,-375,0,1
-213,-375,0,1
-200,-375,0,1
-188,-375,0,1
-175,-375,0,1
-163,-375,0,1
-150,-375,0,1
-138,-375,1,0
-125,-375,1,0
-113,-375,1,0
-100,-375,1,0
-88,-375,1,0
-75,-375,1,0
-63,-375,1,0
-50,-375,1,0
-38,-375,1,0
-25,-375,1,0
-13,-375,1,0
0,-375,1,0
12,-375,1,0
25,-375,1,0
37,-375,1,0
50,-375,1,0
-650,-362,1,0
-650,-362,1,0
-638,-362,1,0
-626,-362,1,0
-614,-362,1,0
-602,-362,1,0
-590,-362,0,1
-578,-362,0,1
-566,-362,0,1
-554,-362,0,1
-542,-362,0,1
-530,-362,0,1
-518,-362,0,1
-506,-362,0,1
-494,-362,0,1
-482,-362,0,1
-469,-362,0,1
-457,-362,0,1
-445,-362,0,1
-433,-362,0,1
-421,-362,0,1
-409,-362,0,1
-397,-362,0,1
-385,-362,0,1
-373,-362,0,1
-361,-362,0,1
-349,-362,0,1
-337,-362,0,1
-325,-362,0,1
-313,-362,0,1
-301,-362,0,1
-288,-362,0,1
-276,-362,0,1
-264,-362,0,1
-252,-362,0,1
-240,-362,0,1
-228,-362,0,1
-216,-362,0,1
-204,-362,0,1
-192,-362,0,1
-180,-362,0,1
-168,-362,0,1
-156,-362,0,1
-144,-362,0,1
-132,-362,0,1
-120,-362,0,1
-107,-362,0,1
-95,-362,1,0
-83,-362,1,0
-71,-362,1,0
-59,-362,1,0
-47,-362,1,0
-35,-362,1,0
-23,-362,1,0
-11,-362,1,0
1,-362,1,0
13,-362,1,0
25,-362,1,0
37,-362,1,0
49,-362,1,0
50,-362,1,0
-650,-583,1,0
-650,-583,1,0
-631,-583,1,0
-612,-583,1,0
-592,-583,1,0
-573,-583,1,0
-553,-583,1,0
-534,-583,1,0
-514,-583,0,1
-495,-583,0,1
-476,-583,0,1
-456,-583,0,1
-437,-583,0,1
-417,-583,0,1
-398,-583,0,1
-378,-583,0,1
-359,-583,0,1
-340,-583,0,1
-320,-583,0,1
-301,-583,0,1
-281,-583,0,1
-262,-583,0,1
-242,-583,1,0
-223,-583,1,0
-204,-583,1,0
-184,-583,1,0
-165,-583,1,0
-145,-583,1,0
-126,-583,1,0
-106,-583,1,0
-87,-583,1,0
-68,-583,1,0
-48,-583,1,0
-29,-583,1,0
-9,-583,1,0
10,-583,1,0
30,-583,1,0
49,-583,1,0
50,-583,1,0
-650,-755,1,0
-650,-755,1,0
-625,-755,1,0
-600,-755,1,0
-575,-755,1,0
-550,-755,0,1
-525,-755,0,1
-500,-755,0,1
-474,-755,0,1
-449,-755,0,1
-424,-755,0,1
-399,-755,0,1
-374,-755,0,1
-349,-755,0,1
-323,-755,0,1
-298,-755,0,1
-273,-755,0,1
-248,-755,0,1
-223,-755,1,0
-198,-755,1,0
-172,-755,1,0
-147,-755,1,0
-122,-755,1,0
-97,-755,1,0
-72,-755,1,0
-47,-755,1,0
-21,-755,1,0
4,-755,1,0
29,-755,1,0
50,-755,1,0
-650,-649,1,0
-650,-649,1,0
-629,-649,1,0
-607,-649,1,0
-586,-649,1,0
-564,-649,1,0
-542,-649,1,0
-521,-649,1,0
-499,-649,0,1
-477,-649,0,1
-456,-649,0,1
-434,-649,0,1
-413,-649,0,1
-391,-649,0,1
-369,-649,0,1
-348,-649,0,1
-326,-649,0,1
-304,-649,0,1
-283,-649,0,1
-261,-649,0,1
-239,-649,1,0
-218,-649,1,0
-196,-649,1,0
-175,-649,1,0
-153,-649,1,0
-131,-649,1,0
-110,-649,1,0
-88,-649,1,0
-66,-649,1,0
-45,-649,1,0
-23,-649,1,0
-2,-649,1,0
20,-649,1,0
42,-649,1,0
50,-649,1,0
-650,-445,1,0
-650,-445,1,0
-636,-445,1,0
-621,-445,1,0
-606,-445,1,0
-591,-445,1,0
-576,-445,1,0
-561,-445,0,1
-547,-445,0,1
-532,-445,0,1
-517,-445,0,1
-502,-445,0,1
-487,-445,0,1
-472,-445,0,1
-458,-445,0,1
-443,-445,0,1
-428,-445,0,1
-413,-445,0,1
-398,-445,0,1
-383,-445,0,1
-369,-445,0,1
-354,-445,0,1
-339,-445,0,1
-324,-445,0,1
-309,-445,0,1
-294,-445,0,1
-280,-445,0,1
-265,-445,0,1
-250,-445,0,1
-235,-445,0,1
-220,-445,0,1
-205,-445,0,1
-191,-445,0,1
-176,-445,0,1
-161,-445,0,1
-146,-445,1,0
-131,-445,1,0
-116,-445,1,0
-102,-445,1,0
-87,-445,1,0
-72,-445,1,0
-57,-445,1,0
-42,-445,1,0
-27,-445,1,0
-13,-445,1,0
2,-445,1,0
17,-445,1,0
32,-445,1,0
47,-445,1,0
50,-445,1,0
-650,-420,1,0
-650,-420,1,0
-636,-420,1,0
-622,-420,1,0
-608,-420,1,0
-594,-420,1,0
-580,-420,1,0
-566,-420,0,1
-552,-420,0,1
-538,-420,0,1
-524,-420,0,1
-510,-420,0,1
-496,-420,0,1
-482,-420,0,1
-468,-420,0,1
-454,-420,0,1
-440,-420,0,1
-426,-420,0,1
-412,-420,0,1
-398,-420,0,1
-384,-420,0,1
-370,-420,0,1
-356,-420,0,1
-342,-420,0,1
-328,-420,0,1
-314,-420,0,1
-300,-420,0,1
-286,-420,0,1
-272,-420,0,1
-258,-420,0,1
-244,-420,0,1
-230,-420,0,1
-216,-420,0,1
-202,-420,0,1
-188,-420,0,1
-174,-420,0,1
-160,-420,0,1
-146,-420,1,0
-132,-420,1,0
-118,-420,1,0
-104,-420,1,0
-90,-420,1,0
-76,-420,1,0
-62,-420,1,0
-48,-420,1,0
-34,-420,1,0
-20,-420,1,0
-6,-420,1,0
8,-420,1,0
22,-420,1,0
36,-420,1,0
50,-420,1,0
-650,-660,1,0
-650,-660,1,0
-628,-660,1,0
-606,-660,1,0
-584,-660,1,0
-562,-660,1,0
-540,-660,1,0
-518,-660,0,1
-496,-660,0,1
-474,-660,0,1
-452,-660,0,1
-430,-660,0,1
-408,-660,0,1
-386,-660,0,1
-364,-660,0,1
-342,-660,0,1
-320,-660,0,1
-298,-660,0,1
-276,-660,0,1
-254,-660,0,1
-232,-660,0,1
-210,-660,1,0
-188,-660,1,0
-166,-660,1,0
-144,-660,1,0
-122,-660,1,0
-100,-660,1,0
-78,-660,1,0
-56,-660,1,0
-34,-660,1,0
-12,-660,1,0
10,-660,1,0
32,-660,1,0
50,-660,1,0
-650,-346,1,0
-650,-346,1,0
-639,-346,1,0
-627,-346,1,0
-616,-346,1,0
-604,-346,1,0
-593,-346,1,0
-581,-346,1,0
-570,-346,0,1
-558,-346,0,1
-547,-346,0,1
-535,-346,0,1
-524,-346,0,1
-512,-346,0,1
-501,-346,0,1
-489,-346,0,1
-478,-346,0,1
-466,-346,0,1
-454,-346,0,1
-443,-346,0,1
-431,-346,0,1
-420,-346,0,1
-408,-346,0,1
-397,-346,0,1
-385,-346,0,1
-374,-346,0,1
-362,-346,0,1
-351,-346,0,1
-339,-346,0,1
-328,-346,0,1
-316,-346,0,1
-305,-346,0,1
-293,-346,0,1
-281,-346,0,1
-270,-346,0,1
-258,-346,0,1
-247,-346,0,1
-235,-346,0,1
-224,-346,0,1
-212,-346,0,1
-201,-346,0,1
-189,-346,0,1
-178,-346,0,1
-166,-346,0,1
-155,-346,0,1
-143,-346,0,1
-131,-346,1,0
-120,-346,1,0
-108,-346,1,0
-97,-346,1,0
-85,-346,1,0
-74,-346,1,0
-62,-346,1,0
-51,-346,1,0
-39,-346,1,0
-28,-346,1,0
-16,-346,1,0
-5,-346,1,0
7,-346,1,0
18,-346,1,0
30,-346,1,0
42,-346,1,0
50,-346,1,0
-650,-503,1,0
-650,-503,1,0
-634,-503,1,0
-617,-503,1,0
-600,-503,1,0
-583,-503,0,1
-567,-503,0,1
-550,-503,0,1
-533,-503,0,1
-516,-503,0,1
-500,-503,0,1
-483,-503,0,1
-466,-503,0,1
-449,-503,0,1
-433,-503,0,1
-416,-503,0,1
-399,-503,0,1
-382,-503,0,1
-365,-503,0,1
-349,-503,0,1
-332,-503,0,1
-315,-503,0,1
-298,-503,0,1
-282,-503,0,1
-265,-503,0,1
-248,-503,0,1
-231,-503,0,1
-215,-503,0,1
-198,-503,0,1
-181,-503,1,0
-164,-503,1,0
-148,-503,1,0
-131,-503,1,0
