Desplazamiento Bala, Velocidad Bala, Estatus Aire, Estatus Suelo
-514,-584,1,0
-495,-584,0,1
-475,-584,0,1
-456,-584,0,1
-436,-584,0,1
-417,-584,0,1
-397,-584,0,1
-378,-584,0,1
-358,-584,0,1
-339,-584,0,1
-320,-584,0,1
-300,-584,0,1
-281,-584,0,1
-261,-584,0,1
-242,-584,0,1
-222,-584,0,1
-203,-584,0,1
-183,-584,1,0
-164,-584,1,0
-144,-584,1,0
-125,-584,1,0
-105,-584,1,0
-86,-584,1,0
-67,-584,1,0
-47,-584,1,0
-28,-584,1,0
-8,-584,1,0
11,-584,1,0
31,-584,1,0
50,-584,1,0
-650,-381,1,0
-650,-381,1,0
-638,-381,1,0
-625,-381,1,0
-612,-381,1,0
-600,-381,1,0
-587,-381,1,0
-574,-381,1,0
-562,-381,0,1
-549,-381,0,1
-536,-381,0,1
-523,-381,0,1
-511,-381,0,1
-498,-381,0,1
-485,-381,0,1
-473,-381,0,1
-460,-381,0,1
-447,-381,0,1
-435,-381,0,1
-422,-381,0,1
-409,-381,0,1
-396,-381,0,1
-384,-381,0,1
-371,-381,0,1
-358,-381,0,1
-346,-381,0,1
-333,-381,0,1
-320,-381,0,1
-308,-381,0,1
-295,-381,0,1
-282,-381,0,1
-269,-381,0,1
-257,-381,0,1
-244,-381,0,1
-231,-381,0,1
-219,-381,0,1
-206,-381,0,1
-193,-381,0,1
-181,-381,0,1
-168,-381,0,1
-155,-381,0,1
-142,-381,0,1
-130,-381,0,1
-117,-381,1,0
-104,-381,1,0
-92,-381,1,0
-79,-381,1,0
-66,-381,1,0
-54,-381,1,0
-41,-381,1,0
-28,-381,1,0
-15,-381,1,0
-3,-381,1,0
10,-381,1,0
23,-381,1,0
35,-381,1,0
48,-381,1,0
50,-381,1,0
-650,-402,1,0
-650,-402,1,0
-637,-402,1,0
-624,-402,1,0
-610,-402,1,0
-597,-402,1,0
-584,-402,1,0
-570,-402,0,1
-557,-402,0,1
-543,-402,0,1
-530,-402,0,1
-517,-402,0,1
-503,-402,0,1
-490,-402,0,1
-476,-402,0,1
-463,-402,0,1
-450,-402,0,1
-436,-402,0,1
-423,-402,0,1
-409,-402,0,1
-396,-402,0,1
-383,-402,0,1
-369,-402,0,1
-356,-402,0,1
-342,-402,0,1
-329,-402,0,1
-316,-402,0,1
-302,-402,0,1
-289,-402,0,1
-275,-402,0,1
-262,-402,0,1
-249,-402,0,1
-235,-402,0,1
-222,-402,0,1
-208,-402,0,1
-195,-402,0,1
-182,-402,0,1
-168,-402,0,1
-155,-402,0,1
-141,-402,0,1
-128,-402,0,1
-115,-402,1,0
-101,-402,1,0
-88,-402,1,0
-74,-402,1,0
-61,-402,1,0
-48,-402,1,0
-34,-402,1,0
-21,-402,1,0
-7,-402,1,0
6,-402,1,0
19,-402,1,0
33,-402,1,0
46,-402,1,0
50,-402,1,0
-650,-658,1,0
-650,-658,1,0
-629,-658,1,0
-607,-658,1,0
-585,-658,1,0
-563,-658,1,0
-541,-658,1,0
-519,-658,1,0
-497,-658,0,1
-475,-658,0,1
-453,-658,0,1
-431,-658,0,1
-409,-658,0,1
-387,-658,0,1
-365,-658,0,1
-343,-658,0,1
-322,-658,0,1
-300,-658,0,1
-278,-658,0,1
-256,-658,0,1
-234,-658,0,1
-212,-658,0,1
-190,-658,1,0
-168,-658,1,0
-146,-658,1,0
-124,-658,1,0
-102,-658,1,0
-80,-658,1,0
-58,-658,1,0
-36,-658,1,0
-14,-658,1,0
7,-658,1,0
29,-658,1,0
50,-658,1,0
-650,-649,1,0
-650,-649,1,0
-629,-649,1,0
-607,-649,1,0
-586,-649,1,0
-564,-649,1,0
-542,-649,1,0
-521,-649,1,0
-499,-649,0,1
-477,-649,0,1
-456,-649,0,1
-434,-649,0,1
-413,-649,0,1
-391,-649,0,1
-369,-649,0,1
-348,-649,0,1
-326,-649,0,1
-304,-649,0,1
-283,-649,0,1
-261,-649,0,1
-239,-649,0,1
-218,-649,0,1
-196,-649,0,1
-175,-649,0,1
-153,-649,0,1
-131,-649,1,0
-110,-649,1,0
-88,-649,1,0
-66,-649,1,0
-45,-649,1,0
-23,-649,1,0
-2,-649,1,0
20,-649,1,0
42,-649,1,0
50,-649,1,0
-650,-345,1,0
-650,-345,1,0
-639,-345,1,0
-627,-345,1,0
-616,-345,1,0
-604,-345,1,0
-593,-345,1,0
-581,-345,1,0
-570,-345,1,0
-558,-345,0,1
-547,-345,0,1
-535,-345,0,1
-524,-345,0,1
-512,-345,0,1
-501,-345,0,1
-489,-345,0,1
-478,-345,0,1
-466,-345,0,1
-455,-345,0,1
-443,-345,0,1
-432,-345,0,1
-420,-345,0,1
-409,-345,0,1
-397,-345,0,1
-386,-345,0,1
-374,-345,0,1
-363,-345,0,1
-351,-345,0,1
-340,-345,0,1
-328,-345,0,1
-317,-345,0,1
-305,-345,0,1
-294,-345,0,1
-282,-345,0,1
-271,-345,0,1
-259,-345,0,1
-248,-345,0,1
-236,-345,0,1
-225,-345,0,1
-213,-345,0,1
-202,-345,0,1
-190,-345,0,1
-179,-345,0,1
-167,-345,0,1
-156,-345,0,1
-144,-345,0,1
-133,-345,0,1
-121,-345,0,1
-110,-345,0,1
-98,-345,0,1
-87,-345,1,0
-75,-345,1,0
-64,-345,1,0
-52,-345,1,0
-41,-345,1,0
-29,-345,1,0
-18,-345,1,0
-6,-345,1,0
5,-345,1,0
17,-345,1,0
28,-345,1,0
40,-345,1,0
50,-345,1,0
-650,-389,1,0
-650,-389,1,0
-638,-389,1,0
-625,-389,1,0
-612,-389,1,0
-599,-389,1,0
-586,-389,1,0
-573,-389,1,0
-560,-389,0,1
-547,-389,0,1
-534,-389,0,1
-521,-389,0,1
-508,-389,0,1
-495,-389,0,1
-482,-389,0,1
-469,-389,0,1
-456,-389,0,1
-443,-389,0,1
-430,-389,0,1
-417,-389,0,1
-404,-389,0,1
-391,-389,0,1
-378,-389,0,1
-365,-389,0,1
-352,-389,0,1
-339,-389,0,1
-326,-389,0,1
-313,-389,0,1
-300,-389,0,1
-287,-389,0,1
-274,-389,0,1
-261,-389,0,1
-249,-389,0,1
-236,-389,0,1
-223,-389,0,1
-210,-389,0,1
-197,-389,0,1
-184,-389,1,0
-171,-389,1,0
-158,-389,1,0
-145,-389,1,0
-132,-389,1,0
-119,-389,1,0
-106,-389,1,0
-93,-389,1,0
-80,-389,1,0
-67,-389,1,0
-54,-389,1,0
-41,-389,1,0
-28,-389,1,0
-15,-389,1,0
-2,-389,1,0
11,-389,1,0
24,-389,1,0
37,-389,1,0
50,-389,1,0
-650,-632,1,0
-650,-632,0,1
-629,-632,0,1
-608,-632,0,1
-587,-632,0,1
-566,-632,0,1
-545,-632,0,1
-524,-632,0,1
-503,-632,0,1
-482,-632,0,1
-461,-632,0,1
-440,-632,0,1
-419,-632,0,1
-398,-632,0,1
-377,-632,0,1
-356,-632,0,1
-334,-632,0,1
-313,-632,0,1
-292,-632,0,1
-271,-632,0,1
-250,-632,0,1
-229,-632,1,0
-208,-632,1,0
-187,-632,1,0
-166,-632,1,0
-145,-632,1,0
-124,-632,1,0
-103,-632,1,0
-82,-632,1,0
-61,-632,1,0
-40,-632,1,0
-18,-632,1,0
3,-632,1,0
24,-632,1,0
45,-632,1,0
50,-632,1,0
-650,-673,1,0
-650,-673,1,0
-628,-673,1,0
-606,-673,1,0
-583,-673,1,0
-561,-673,1,0
-538,-673,1,0
-516,-673,0,1
-493,-673,0,1
-471,-673,0,1
-449,-673,0,1
-426,-673,0,1
-404,-673,0,1
-381,-673,0,1
-359,-673,0,1
-336,-673,0,1
-314,-673,0,1
-292,-673,0,1
-269,-673,0,1
-247,-673,0,1
-224,-673,0,1
-202,-673,1,0
-179,-673,1,0
-157,-673,1,0
-135,-673,1,0
-112,-673,1,0
-90,-673,1,0
-67,-673,1,0
-45,-673,1,0
-22,-673,1,0
0,-673,1,0
22,-673,1,0
45,-673,1,0
50,-673,1,0
-650,-303,1,0
-650,-303,1,0
-640,-303,1,0
-630,-303,1,0
-620,-303,1,0
-610,-303,1,0
-600,-303,1,0
-590,-303,1,0
-580,-303,0,1
-570,-303,0,1
-560,-303,0,1
-549,-303,0,1
-539,-303,0,1
-529,-303,0,1
-519,-303,0,1
-509,-303,0,1
-499,-303,0,1
-489,-303,0,1
-479,-303,0,1
-469,-303,0,1
-459,-303,0,1
-448,-303,0,1
-438,-303,0,1
-428,-303,0,1
-418,-303,0,1
-408,-303,0,1
-398,-303,0,1
-388,-303,0,1
-378,-303,0,1
-368,-303,0,1
-358,-303,0,1
-347,-303,0,1
-337,-303,0,1
-327,-303,0,1
-317,-303,0,1
-307,-303,0,1
-297,-303,0,1
-287,-303,0,1
-277,-303,0,1
-267,-303,0,1
-257,-303,0,1
-246,-303,0,1
-236,-303,0,1
-226,-303,0,1
-216,-303,0,1
-206,-303,0,1
-196,-303,0,1
-186,-303,0,1
-176,-303,0,1
-166,-303,0,1
-156,-303,0,1
-145,-303,0,1
-135,-303,0,1
-125,-303,0,1
-115,-303,0,1
-105,-303,0,1
-95,-303,1,0
-85,-303,1,0
-75,-303,1,0
-65,-303,1,0
-55,-303,1,0
-44,-303,1,0
-34,-303,1,0
-24,-303,1,0
-14,-303,1,0
-4,-303,1,0
6,-303,1,0
16,-303,1,0
26,-303,1,0
36,-303,1,0
46,-303,1,0
50,-303,1,0
-650,-382,1,0
-650,-382,1,0
-638,-382,1,0
-625,-382,1,0
-612,-382,1,0
-600,-382,1,0
-587,-382,0,1
-574,-382,0,1
-561,-382,0,1
-549,-382,0,1
-536,-382,0,1
-523,-382,0,1
-510,-382,0,1
-498,-382,0,1
-485,-382,0,1
-472,-382,0,1
-459,-382,0,1
-447,-382,0,1
-434,-382,0,1
-421,-382,0,1
-409,-382,0,1
-396,-382,0,1
-383,-382,0,1
-370,-382,0,1
-358,-382,0,1
-345,-382,0,1
-332,-382,0,1
-319,-382,0,1
-307,-382,0,1
-294,-382,0,1
-281,-382,0,1
-268,-382,0,1
-256,-382,0,1
-243,-382,0,1
-230,-382,0,1
-218,-382,0,1
-205,-382,0,1
-192,-382,0,1
-179,-382,0,1
-167,-382,0,1
-154,-382,1,0
-141,-382,1,0
-128,-382,1,0
-116,-382,1,0
-103,-382,1,0
-90,-382,1,0
-77,-382,1,0
-65,-382,1,0
-52,-382,1,0
-39,-382,1,0
-27,-382,1,0
-14,-382,1,0
-1,-382,1,0
12,-382,1,0
24,-382,1,0
37,-382,1,0
50,-382,1,0
-650,-341,1,0
-650,-341,1,0
-639,-341,1,0
-628,-341,1,0
-616,-341,1,0
-605,-341,0,1
-594,-341,0,1
-582,-341,0,1
-571,-341,0,1
-560,-341,0,1
-548,-341,0,1
-537,-341,0,1
-525,-341,0,1
-514,-341,0,1
-503,-341,0,1
-491,-341,0,1
-480,-341,0,1
-469,-341,0,1
-457,-341,0,1
-446,-341,0,1
-435,-341,0,1
-423,-341,0,1
-412,-341,0,1
-400,-341,0,1
-389,-341,0,1
-378,-341,0,1
-366,-341,0,1
-355,-341,0,1
-344,-341,0,1
-332,-341,0,1
-321,-341,0,1
-309,-341,0,1
-298,-341,0,1
-287,-341,0,1
-275,-341,0,1
-264,-341,0,1
-253,-341,0,1
-241,-341,0,1
-230,-341,0,1
-219,-341,0,1
-207,-341,0,1
-196,-341,0,1
-184,-341,0,1
-173,-341,0,1
-162,-341,0,1
-150,-341,0,1
-139,-341,0,1
-128,-341,0,1
-116,-341,0,1
-105,-341,1,0
-94,-341,1,0
-82,-341,1,0
-71,-341,1,0
-59,-341,1,0
-48,-341,1,0
-37,-341,1,0
-25,-341,1,0
-14,-341,1,0
-3,-341,1,0
9,-341,1,0
20,-341,1,0
32,-341,1,0
43,-341,1,0
50,-341,1,0
-650,-766,1,0
-650,-766,1,0
-625,-766,1,0
-599,-766,1,0
-574,-766,1,0
-548,-766,1,0
-523,-766,1,0
-497,-766,0,1
-472,-766,0,1
-446,-766,0,1
-421,-766,0,1
-395,-766,0,1
-370,-766,0,1
-344,-766,0,1
-319,-766,0,1
-293,-766,0,1
-268,-766,0,1
-242,-766,0,1
-216,-766,0,1
-191,-766,0,1
-165,-766,1,0
-140,-766,1,0
-114,-766,1,0
-89,-766,1,0
-63,-766,1,0
-38,-766,1,0
-12,-766,1,0
13,-766,1,0
39,-766,1,0
50,-766,1,0
-650,-661,1,0
-650,-661,1,0
-628,-661,1,0
-606,-661,1,0
-584,-661,1,0
-562,-661,1,0
-540,-661,1,0
-518,-661,1,0
-496,-661,1,0
-474,-661,0,1
-452,-661,0,1
-430,-661,0,1
-408,-661,0,1
-386,-661,0,1
-364,-661,0,1
-342,-661,0,1
-320,-661,0,1
-298,-661,0,1
-276,-661,0,1
-254,-661,0,1
-232,-661,0,1
-210,-661,0,1
-188,-661,1,0
-166,-661,1,0
-144,-661,1,0
-122,-661,1,0
-100,-661,1,0
-78,-661,1,0
-56,-661,1,0
-34,-661,1,0
-12,-661,1,0
10,-661,1,0
33,-661,1,0
50,-661,1,0
-650,-565,1,0
-650,-565,1,0
-632,-565,1,0
-613,-565,1,0
-594,-565,1,0
-575,-565,1,0
-556,-565,1,0
-537,-565,1,0
-519,-565,0,1
-500,-565,0,1
-481,-565,0,1
-462,-565,0,1
-443,-565,0,1
-424,-565,0,1
-406,-565,0,1
-387,-565,0,1
-368,-565,0,1
-349,-565,0,1
-330,-565,0,1
-311,-565,0,1
-293,-565,0,1
-274,-565,0,1
-255,-565,0,1
-236,-565,0,1
-217,-565,0,1
-198,-565,0,1
-180,-565,0,1
-161,-565,0,1
-142,-565,0,1
-123,-565,0,1
-104,-565,0,1
-85,-565,0,1
-67,-565,0,1
-48,-565,0,1
-650,-664,0,1
-650,-664,0,1
-628,-664,0,1
-606,-664,0,1
-584,-664,0,1
-562,-664,0,1
-540,-664,0,1
-518,-664,0,1
-496,-664,0,1
-473,-664,0,1
-451,-664,0,1
-429,-664,0,1
-407,-664,0,1
-385,-664,0,1
-363,-664,0,1
-341,-664,0,1
-319,-664,0,1
-296,-664,0,1
-274,-664,0,1
-252,-664,0,1
-230,-664,0,1
-208,-664,0,1
-186,-664,0,1
-164,-664,0,1
-141,-664,0,1
-119,-664,0,1
-97,-664,1,0
-75,-664,1,0
-53,-664,1,0
-31,-664,1,0
-9,-664,1,0
13,-664,1,0
36,-664,1,0
50,-664,1,0
-650,-703,1,0
-650,-703,1,0
-627,-703,1,0
-604,-703,1,0
-580,-703,1,0
-557,-703,1,0
-533,-703,1,0
-510,-703,1,0
-486,-703,1,0
-463,-703,0,1
-440,-703,0,1
-416,-703,0,1
-393,-703,0,1
-369,-703,0,1
-346,-703,0,1
-322,-703,0,1
-299,-703,0,1
-276,-703,0,1
-252,-703,0,1
-229,-703,0,1
-205,-703,0,1
-182,-703,0,1
-158,-703,0,1
-135,-703,0,1
-112,-703,1,0
-88,-703,1,0
-65,-703,1,0
-41,-703,1,0
-18,-703,1,0
6,-703,1,0
29,-703,1,0
50,-703,1,0
-650,-799,1,0
-650,-799,1,0
-624,-799,1,0
-597,-799,1,0
-571,-799,1,0
-544,-799,1,0
-517,-799,1,0
-491,-799,1,0
-464,-799,1,0
-437,-799,0,1
-411,-799,0,1
-384,-799,0,1
-358,-799,0,1
-331,-799,0,1
-304,-799,0,1
-278,-799,0,1
-251,-799,0,1
-224,-799,0,1
-198,-799,0,1
-171,-799,0,1
-144,-799,1,0
-118,-799,1,0
-91,-799,1,0
-65,-799,1,0
-38,-799,1,0
-11,-799,1,0
15,-799,1,0
42,-799,1,0
50,-799,1,0
-650,-584,1,0
-650,-584,1,0
-631,-584,1,0
-612,-584,1,0
-592,-584,1,0
-573,-584,1,0
-553,-584,1,0
-534,-584,1,0
-514,-584,1,0
-495,-584,0,1
-475,-584,0,1
-456,-584,0,1
-436,-584,0,1
-417,-584,0,1
-397,-584,0,1
-378,-584,0,1
-358,-584,0,1
-339,-584,0,1
-320,-584,0,1
-300,-584,0,1
-281,-584,0,1
-261,-584,0,1
-242,-584,0,1
-222,-584,0,1
-203,-584,0,1
-183,-584,1,0
-164,-584,1,0
-144,-584,1,0
-125,-584,1,0
-105,-584,1,0
-86,-584,1,0
-67,-584,1,0
-47,-584,1,0
-28,-584,1,0
-8,-584,1,0
11,-584,1,0
31,-584,1,0
50,-584,1,0
-650,-395,1,0
-650,-395,1,0
-637,-395,1,0
-624,-395,1,0
-611,-395,1,0
-598,-395,1,0
-585,-395,1,0
-572,-395,1,0
-558,-395,0,1
-545,-395,0,1
-532,-395,0,1
-519,-395,0,1
-506,-395,0,1
-493,-395,0,1
-479,-395,0,1
-466,-395,0,1
-453,-395,0,1
-440,-395,0,1
-427,-395,0,1
-414,-395,0,1
-400,-395,0,1
-387,-395,0,1
-374,-395,0,1
-361,-395,0,1
-348,-395,0,1
-335,-395,0,1
-321,-395,0,1
-308,-395,0,1
-295,-395,0,1
-282,-395,0,1
-269,-395,0,1
-256,-395,0,1
-242,-395,0,1
-229,-395,0,1
-216,-395,0,1
-203,-395,0,1
-190,-395,0,1
-177,-395,0,1
-163,-395,0,1
-150,-395,0,1
-137,-395,0,1
-124,-395,0,1
-111,-395,1,0
-98,-395,1,0
-84,-395,1,0
-71,-395,1,0
-58,-395,1,0
-45,-395,1,0
-32,-395,1,0
-19,-395,1,0
-5,-395,1,0
8,-395,1,0
21,-395,1,0
34,-395,1,0
47,-395,1,0
50,-395,1,0
-650,-461,1,0
-650,-461,1,0
-635,-461,1,0
-620,-461,1,0
-604,-461,1,0
-589,-461,1,0
-574,-461,1,0
-558,-461,1,0
-543,-461,0,1
-528,-461,0,1
-512,-461,0,1
-497,-461,0,1
-481,-461,0,1
-466,-461,0,1
-451,-461,0,1
-435,-461,0,1
-420,-461,0,1
-405,-461,0,1
-389,-461,0,1
-374,-461,0,1
-359,-461,0,1
-343,-461,0,1
-328,-461,0,1
-312,-461,0,1
-297,-461,0,1
-282,-461,0,1
-266,-461,0,1
-251,-461,0,1
-236,-461,0,1
-220,-461,0,1
-205,-461,0,1
-189,-461,0,1
-174,-461,0,1
-159,-461,0,1
-143,-461,0,1
-128,-461,0,1
-113,-461,1,0
-97,-461,1,0
-82,-461,1,0
-67,-461,1,0
-51,-461,1,0
-36,-461,1,0
-20,-461,1,0
-5,-461,1,0
10,-461,1,0
26,-461,1,0
41,-461,1,0
50,-461,1,0
-650,-423,1,0
-650,-423,1,0
-636,-423,1,0
-622,-423,1,0
-608,-423,1,0
-594,-423,1,0
-580,-423,1,0
-566,-423,1,0
-552,-423,0,1
-538,-423,0,1
-524,-423,0,1
-509,-423,0,1
-495,-423,0,1
-481,-423,0,1
-467,-423,0,1
-453,-423,0,1
-439,-423,0,1
-425,-423,0,1
-411,-423,0,1
-397,-423,0,1
-383,-423,0,1
-368,-423,0,1
-354,-423,0,1
-340,-423,0,1
-326,-423,0,1
-312,-423,0,1
-298,-423,0,1
-284,-423,0,1
-270,-423,0,1
-256,-423,0,1
-242,-423,0,1
-227,-423,0,1
-213,-423,0,1
-199,-423,0,1
-185,-423,0,1
-171,-423,0,1
-157,-423,0,1
-143,-423,0,1
-129,-423,0,1
-115,-423,0,1
-101,-423,1,0
-86,-423,1,0
-72,-423,1,0
-58,-423,1,0
-44,-423,1,0
-30,-423,1,0
-16,-423,1,0
-2,-423,1,0
12,-423,1,0
26,-423,1,0
40,-423,1,0
50,-423,1,0
-650,-496,1,0
-650,-496,1,0
-634,-496,1,0
-617,-496,1,0
-601,-496,1,0
-584,-496,1,0
-568,-496,1,0
-551,-496,1,0
-535,-496,0,1
-518,-496,0,1
-502,-496,0,1
-485,-496,0,1
-469,-496,0,1
-452,-496,0,1
-436,-496,0,1
-419,-496,0,1
-403,-496,0,1
-386,-496,0,1
-369,-496,0,1
-353,-496,0,1
-336,-496,0,1
-320,-496,0,1
-303,-496,0,1
-287,-496,0,1
-270,-496,0,1
-254,-496,0,1
-237,-496,0,1
-221,-496,0,1
-204,-496,0,1
-188,-496,0,1
-171,-496,0,1
-155,-496,0,1
-138,-496,0,1
-121,-496,0,1
-105,-496,0,1
-88,-496,1,0
-72,-496,1,0
-55,-496,1,0
-39,-496,1,0
-22,-496,1,0
-6,-496,1,0
11,-496,1,0
27,-496,1,0
44,-496,1,0
50,-496,1,0
-650,-608,1,0
-650,-608,1,0
-630,-608,1,0
-610,-608,1,0
-590,-608,1,0
-569,-608,1,0
-549,-608,1,0
-529,-608,1,0
-509,-608,1,0
-488,-608,0,1
-468,-608,0,1
-448,-608,0,1
-428,-608,0,1
-407,-608,0,1
-387,-608,0,1
-367,-608,0,1
-347,-608,0,1
-326,-608,0,1
-306,-608,0,1
-286,-608,0,1
-265,-608,0,1
-245,-608,0,1
-225,-608,0,1
-205,-608,0,1
-184,-608,0,1
-164,-608,0,1
-144,-608,0,1
-124,-608,0,1
-103,-608,0,1
-83,-608,0,1
-63,-608,0,1
-43,-608,1,0
